,lsoa_code,lsoa_name,pop,centroid_id,latitude,longitude
1419,E01001417,Enfield 011B,1812,23094,51.66754428,-0.16172654
1420,E01001418,Enfield 011C,1668,23107,51.64663682,-0.139122637
1421,E01001419,Enfield 020A,2109,23109,51.64539414,-0.131483636
1422,E01001420,Enfield 020B,1641,19395,51.64200137,-0.13892854599999999
1423,E01001421,Enfield 020C,1711,19396,51.63949528,-0.136160564
1424,E01001422,Enfield 011D,1624,19393,51.66504503,-0.17511878399999997
1425,E01001423,Enfield 027A,2014,19394,51.62473808,-0.06750644
1426,E01001424,Enfield 030A,1236,19391,51.62360165,-0.063643484
1427,E01001425,Enfield 027B,2186,19392,51.618401,-0.06496663
1428,E01001426,Enfield 030B,1982,19389,51.6195407,-0.056472483
1429,E01001427,Enfield 030C,1660,19390,51.61521315,-0.053771136
1430,E01001428,Enfield 027C,1871,19397,51.62174691,-0.067738806
1431,E01001429,Enfield 030D,2630,19400,51.62412604,-0.058257214
1432,E01001430,Enfield 030E,1778,22539,51.61942919,-0.060965782999999996
1433,E01001431,Enfield 033A,1889,22540,51.61734147,-0.054338294
1434,E01001432,Enfield 033B,2161,22537,51.61536046,-0.060546761
1435,E01001433,Enfield 007A,1988,22538,51.66295143,-0.032047717
1436,E01001434,Enfield 007B,1638,22535,51.661326,-0.035624049
1437,E01001435,Enfield 007C,1487,22536,51.6624376,-0.041156989
1438,E01001436,Enfield 007D,1952,22533,51.65820305,-0.040458752
1439,E01001437,Enfield 014A,2564,22534,51.65324257,-0.034710187
1440,E01001438,Enfield 007E,1752,22541,51.65679514,-0.034150346
1441,E01001439,Enfield 006A,2369,22542,51.65934385,-0.045660723
1442,E01001440,Enfield 012A,1696,23992,51.65427301,-0.049126275
1443,E01001441,Enfield 006B,1713,23993,51.66606639,-0.040385348
1444,E01001442,Enfield 002A,1846,23991,51.67034059,-0.038666607
1445,E01001444,Enfield 001A,1871,23989,51.677414399999996,-0.031207711000000003
1446,E01001445,Enfield 003B,3133,23990,51.67110327,-0.022132024
1447,E01001446,Enfield 001B,1853,23987,51.67412945,-0.035164057
1448,E01001447,Enfield 003C,2115,23988,51.67295269,-0.030213478
1449,E01001448,Enfield 003D,2011,23994,51.6700928,-0.033880217000000004
1450,E01001449,Enfield 003E,1734,23995,51.66898921,-0.027295207000000002
1451,E01001450,Enfield 015C,2526,21441,51.64803067,-0.079424455
1452,E01001451,Enfield 017A,1566,21442,51.64629882,-0.08352456
1453,E01001452,Enfield 017B,1345,21439,51.64002468,-0.089785269
1454,E01001453,Enfield 017C,1826,21440,51.64346259,-0.105446676
1455,E01001454,Enfield 017D,1730,21437,51.64218012,-0.09868275300000001
1456,E01001455,Enfield 021F,1502,21438,51.63904981,-0.082716422
1457,E01001456,Enfield 022A,1365,21435,51.63751694,-0.09507004
1458,E01001457,Enfield 010A,1688,21436,51.65181213,-0.094029636
1459,E01001458,Enfield 037A,1932,21443,51.61548262,-0.074887048
1460,E01001459,Enfield 024A,1742,21444,51.63175219,-0.06658697200000001
1461,E01001460,Enfield 024B,2076,23537,51.62746123,-0.06375374
1462,E01001461,Enfield 027D,1861,23538,51.62790841,-0.072375472
1463,E01001462,Enfield 024C,1537,23535,51.62856126,-0.068286654
1464,E01001463,Enfield 031A,1664,23536,51.62262295,-0.079213033
1465,E01001464,Enfield 027E,1364,23533,51.62272643,-0.073765097
1466,E01001465,Enfield 031B,1617,23534,51.61989542,-0.082345196
1467,E01001466,Enfield 031C,1906,23531,51.61837728,-0.074150576
1468,E01001467,Enfield 031D,1899,23532,51.61848703,-0.07772633799999999
1469,E01001468,Enfield 010B,1322,23539,51.66556066,-0.10625487900000001
1470,E01001469,Enfield 008A,1682,23541,51.66206845,-0.09698289
1471,E01001470,Enfield 013B,1618,21751,51.6548766,-0.10770374
1472,E01001471,Enfield 010C,1878,21752,51.66004868,-0.10133883699999999
1473,E01001472,Enfield 010D,1765,21749,51.65643073,-0.09333959
1474,E01001473,Enfield 013C,1495,21750,51.64973125,-0.112393508
1475,E01001474,Enfield 010E,1905,21747,51.6551274,-0.098863387
1476,E01001475,Enfield 013D,1694,21748,51.64849634,-0.121736971
1477,E01001476,Enfield 018A,1847,21745,51.63890631,-0.047952257000000005
1478,E01001477,Enfield 018B,1965,21746,51.63720814,-0.042466459000000005
1479,E01001478,Enfield 016B,1564,21753,51.63909639,-0.061029962
1480,E01001479,Enfield 023A,1920,21754,51.63465152,-0.054584388
1481,E01001480,Enfield 024D,1639,20310,51.63437802,-0.06480005
1482,E01001481,Enfield 018C,1772,20308,51.63430601,-0.043187326
1483,E01001482,Enfield 023B,1974,20306,51.63387486,-0.049453907000000005
1484,E01001483,Enfield 025A,1345,20304,51.63048899,-0.042150439000000005
1485,E01001484,Enfield 016C,1380,20302,51.63983681,-0.055095515
1486,E01001485,Enfield 025B,2040,24107,51.6268934,-0.055574895
1487,E01001486,Enfield 025C,2268,20299,51.62330472,-0.050314310999999994
1488,E01001487,Enfield 023C,2108,20297,51.63111456,-0.053018465
1489,E01001488,Enfield 024E,2071,20314,51.63119784,-0.060995262
1490,E01001489,Enfield 023D,2107,20312,51.62987682,-0.050070677
1491,E01001491,Enfield 023E,2135,23105,51.62933029,-0.059097457
1492,E01001492,Enfield 025E,2160,23103,51.62668436,-0.050417405
1493,E01001493,Enfield 026B,1869,23101,51.62426642,-0.097565245
1494,E01001494,Enfield 026C,1491,23099,51.62168055,-0.09153004199999999
1495,E01001495,Enfield 029A,1877,23097,51.62140862,-0.103025079
1496,E01001496,Enfield 026D,1700,23095,51.62032898,-0.096867198
1497,E01001497,Enfield 031E,1500,23093,51.62129057,-0.08687043300000001
1498,E01001498,Enfield 029B,2028,23110,51.61881664,-0.10598874900000001
1499,E01001499,Enfield 031F,1596,23108,51.61734583,-0.093044555
1500,E01001500,Enfield 035D,1596,23500,51.61569261,-0.103406314
1501,E01001501,Enfield 036E,2238,23502,51.6153994,-0.11165998199999999
1502,E01001502,Enfield 018D,1911,23496,51.64200094,-0.043600465
1503,E01001503,Enfield 018E,1966,23498,51.64229892,-0.051879608
1504,E01001504,Enfield 012B,1548,23492,51.64918966,-0.040240517
1505,E01001505,Enfield 012C,1679,23494,51.64987038,-0.046224876
1506,E01001506,Enfield 014B,1574,23488,51.64674532,-0.034915529
1507,E01001507,Enfield 012D,2118,23490,51.64635188,-0.044827988
1508,E01001508,Enfield 012E,2327,23504,51.645027299999995,-0.051067245
1509,E01001509,Enfield 014C,1885,23506,51.64554158,-0.039455828
1510,E01001510,Enfield 014D,585,21720,51.64324025,-0.037086467000000005
1511,E01001511,Enfield 016D,1799,21722,51.647658,-0.063083014
1512,E01001512,Enfield 015D,2267,21716,51.64932109,-0.073348513
1513,E01001513,Enfield 012F,1942,21718,51.65624419,-0.053228265999999996
1514,E01001514,Enfield 016E,1894,21712,51.64576083,-0.06843666799999999
1515,E01001515,Enfield 015E,1980,21714,51.64429671,-0.062849296
1516,E01001516,Enfield 005D,1911,21708,51.661275700000004,-0.055548099999999996
1517,E01001517,Enfield 006C,2014,21710,51.66126634,-0.048714484
1518,E01001518,Enfield 016F,1847,21724,51.65129181,-0.069946838
1519,E01001519,Enfield 020D,3203,21726,51.63244591,-0.128427512
1520,E01001520,Enfield 019A,1777,22227,51.63493779,-0.124231865
1521,E01001521,Enfield 028A,2028,24161,51.62822459,-0.126234977
1522,E01001522,Enfield 019B,2050,22225,51.64600414,-0.114146545
1523,E01001523,Enfield 019C,1801,22226,51.64104846,-0.112840013
1524,E01001524,Enfield 019D,1637,22223,51.63935099,-0.127055539
1525,E01001525,Enfield 020E,2028,22224,51.63796442,-0.131782214
1526,E01001526,Enfield 019E,1644,22221,51.63803523,-0.11805024800000001
1527,E01001527,Enfield 036F,1712,22222,51.61574007,-0.11717907300000001
1528,E01001528,Enfield 032B,1495,24162,51.61343873,-0.137576261
1529,E01001529,Enfield 032C,1743,22228,51.61553698,-0.139525368
1530,E01001530,Enfield 032D,1800,21064,51.61346772,-0.129111753
1531,E01001531,Enfield 028B,1527,24122,51.62608141,-0.116085685
1532,E01001532,Enfield 028C,1697,21062,51.62399819,-0.118933759
1533,E01001533,Enfield 028D,1409,21063,51.62171111,-0.127390433
1534,E01001534,Enfield 032E,1740,21060,51.61842452,-0.135218495
1535,E01001535,Enfield 028E,1398,21061,51.61656692,-0.12380988400000001
1536,E01001536,Enfield 008B,1930,21058,51.65628862,-0.086315937
1537,E01001537,Enfield 005E,1725,21059,51.66557134,-0.068946473
1538,E01001538,Enfield 009A,1585,21065,51.66090974,-0.06858341
1539,E01001539,Enfield 009B,1593,21066,51.66272288,-0.073701278
1540,E01001540,Enfield 008C,1837,22490,51.66176484,-0.089487284
1541,E01001541,Enfield 008D,1549,22491,51.66029274,-0.083750537
1542,E01001542,Enfield 008E,1635,22488,51.65908358,-0.078215323
1543,E01001543,Enfield 009C,1611,22489,51.65761699,-0.071153858
1544,E01001544,Enfield 009D,1630,22486,51.65492452,-0.07536902
1545,E01001545,Enfield 002B,1942,22487,51.67575551,-0.047804233
1546,E01001546,Enfield 001C,1912,22484,51.67628126,-0.039510621
1547,E01001547,Enfield 002C,2195,22485,51.67100216,-0.043272310999999994
1548,E01001548,Enfield 002D,2033,22492,51.67163591,-0.049052695
1549,E01001549,Enfield 006D,2130,22493,51.66650991,-0.046520017000000004
1550,E01001550,Enfield 006E,1760,19970,51.66453764,-0.050883924000000004
1551,E01001551,Enfield 002E,1734,19971,51.68063163,-0.046973228
1552,E01001552,Enfield 001D,1971,19969,51.67993384,-0.036771213
1553,E01001553,Enfield 037B,1753,24104,51.60981135,-0.081945283
1554,E01001554,Enfield 037C,1907,19967,51.61076824,-0.06747877299999999
1555,E01001555,Enfield 033C,2428,19968,51.61092431,-0.06273725200000001
1556,E01001556,Enfield 035E,1659,19965,51.61237599,-0.091729269
1557,E01001557,Enfield 033D,1870,19966,51.610023600000005,-0.058579629
1558,E01001558,Enfield 033E,1843,19972,51.613141600000006,-0.063931344
1559,E01001559,Enfield 033F,2347,19975,51.61168137,-0.054723642
1560,E01001560,Enfield 035F,1695,21387,51.61377407,-0.08582534900000001
1561,E01001562,Enfield 037D,2287,21385,51.6131794,-0.07980279900000001
1562,E01001563,Enfield 029C,1695,21386,51.62566277,-0.103347754
1563,E01001564,Enfield 022B,1672,20217,51.62980291,-0.100958547
1564,E01001565,Enfield 029D,1812,20218,51.62436256,-0.10947166900000001
1565,E01001566,Enfield 029E,1605,20215,51.62134876,-0.11204083699999999
1566,E01001567,Enfield 022C,1570,20216,51.6376175,-0.103524546
1567,E01001568,Enfield 022D,1464,21388,51.62926631,-0.10812752699999999
1568,E01001569,Enfield 022E,1989,21389,51.63338062,-0.09822326199999999
1569,E01001570,Enfield 026E,1938,20017,51.62902308,-0.094052596
1570,E01032574,Enfield 037E,2303,20831,51.61223004,-0.070922273
1571,E01033146,Enfield 025F,1745,22433,51.62524454,-0.045022035
1572,E01033148,Enfield 003F,2014,22434,51.66603179,-0.01415156
1573,E01033150,Enfield 003G,1931,20552,51.66968818,-0.015102833999999999
1574,E01033151,Enfield 025G,1271,20553,51.62864097,-0.046011804
1575,E01001571,Greenwich 008A,1791,19901,51.48824133,0.111813298
1576,E01001572,Greenwich 008B,1933,20015,51.48766147,0.117045551
1577,E01001573,Greenwich 008C,1532,20016,51.48652746,0.10737708900000001
1578,E01001574,Greenwich 008D,2073,20013,51.48547036,0.11260569699999999
1579,E01001575,Greenwich 003A,1638,20014,51.49781004,0.11799929099999999
1580,E01001576,Greenwich 003B,1839,20011,51.49550007,0.109137279
1581,E01001577,Greenwich 003C,2085,20012,51.4938542,0.11433288900000001
1582,E01001578,Greenwich 003D,2378,19902,51.4911541,0.116647241
1583,E01001579,Greenwich 003E,1637,19903,51.49123954,0.10589484
1584,E01001580,Greenwich 021A,1725,23503,51.47576902,0.015779676
1585,E01001581,Greenwich 016A,1583,23501,51.47855166,0.020356542
1586,E01001582,Greenwich 021B,1527,23499,51.46926001,0.025171787999999997
1587,E01001583,Greenwich 021C,1619,23497,51.47296527,0.02126048
1588,E01001584,Greenwich 021D,1547,23495,51.46716302,0.015551154
1589,E01001585,Greenwich 016B,1454,23493,51.48252513,0.014381191000000002
1590,E01001586,Greenwich 016C,1382,23491,51.47952161,0.014090272
1591,E01001587,Greenwich 016D,2284,23489,51.48076039,0.007655566999999999
1592,E01001588,Greenwich 012A,1678,23507,51.48318482,0.043057922
1593,E01001589,Greenwich 012B,1869,23505,51.48673584,0.038384534
1594,E01001590,Greenwich 014A,1826,21723,51.48480528,0.030303492999999997
1595,E01001591,Greenwich 012C,2092,21721,51.4829511,0.034847836
1596,E01001592,Greenwich 014B,1830,21719,51.48266572,0.025299349
1597,E01001593,Greenwich 014C,1735,21717,51.47887129,0.024997754
1598,E01001594,Greenwich 014D,1989,21715,51.48059851,0.030683035
1599,E01001595,Greenwich 012D,2222,21713,51.47770878,0.03196948
1600,E01001596,Greenwich 032A,1628,21711,51.42830348,0.065787318
1601,E01001597,Greenwich 031A,1570,21709,51.43818549,0.046372631
1602,E01001598,Greenwich 031B,1567,21727,51.4365798,0.052559645999999995
1603,E01001599,Greenwich 032B,1780,21725,51.43273461,0.062756199
1604,E01001600,Greenwich 032C,1567,23641,51.43531696,0.067566138
1605,E01001601,Greenwich 032D,1509,23643,51.43323135,0.072559293
1606,E01001602,Greenwich 031C,2039,23637,51.43152535,0.054510952
1607,E01001603,Greenwich 031D,1807,23639,51.42769847,0.059087996
1608,E01001604,Greenwich 027A,1529,23633,51.45719402,0.053276424
1609,E01001605,Greenwich 023A,1615,23635,51.46188214,0.065000623
1610,E01001606,Greenwich 023B,1701,23629,51.45997575,0.060760074000000004
1611,E01001607,Greenwich 027B,1573,23631,51.45990834,0.054053479
1612,E01001608,Greenwich 027C,1452,23645,51.45435820000001,0.062677223
1613,E01001609,Greenwich 027D,1701,23646,51.45317975,0.056237235999999996
1614,E01001610,Greenwich 023C,1763,21826,51.46508822,0.055934067000000004
1615,E01001611,Greenwich 023D,1698,21827,51.46377131,0.052400257
1616,E01001613,Greenwich 028A,1781,21824,51.44930332,0.063778762
1617,E01001614,Greenwich 028B,1414,21819,51.45353955,0.081506701
1618,E01001615,Greenwich 028C,1862,21821,51.44672881,0.05210951900000001
1619,E01001617,Greenwich 028D,1700,21817,51.44143918,0.06546048900000001
1620,E01001618,Greenwich 030C,1861,21829,51.44303053,0.08201378200000001
1621,E01001619,Greenwich 030D,1871,21831,51.43957648,0.073795866
1622,E01001620,Greenwich 025A,1571,23161,51.45438738,0.041205865
1623,E01001621,Greenwich 025B,1653,23162,51.45401715,0.047406412
1624,E01001623,Greenwich 025C,1819,23160,51.46220384,0.034643352999999995
1625,E01001624,Greenwich 025D,1555,23158,51.46257333,0.045666461
1626,E01001625,Greenwich 025E,1658,23159,51.45977984,0.042131873
1627,E01001629,Greenwich 009A,2443,23163,51.48968054,0.076308174
1628,E01001631,Greenwich 007B,2248,21163,51.48895149,0.082580037
1629,E01001632,Greenwich 007C,2478,21161,51.48621781,0.084975168
1630,E01001633,Greenwich 009B,1649,21162,51.48461729,0.075461898
1631,E01001634,Greenwich 009C,1709,21159,51.48703223,0.079358711
1632,E01001635,Greenwich 007D,1592,21160,51.48341393,0.089206356
1633,E01001636,Greenwich 007E,1824,21157,51.48399765,0.085487706
1634,E01001637,Greenwich 009D,1911,21158,51.48354973,0.079911786
1635,E01001638,Greenwich 038A,2074,21164,51.46991649,-0.016290737
1636,E01001640,Greenwich 035A,3779,22749,51.48152759,-0.013099106000000001
1637,E01001641,Greenwich 038B,1948,22750,51.47938137,-0.011041728
1638,E01001642,Greenwich 038C,1800,22748,51.47543655,-0.008456060999999999
1639,E01001644,Greenwich 038D,2553,22746,51.47356115,-0.016740626
1640,E01001645,Greenwich 022A,1746,22747,51.46993788,0.036762468
1641,E01001646,Greenwich 019A,3067,22744,51.47246674,0.046879557999999995
1642,E01001647,Greenwich 022B,1468,22745,51.46948897,0.030942112
1643,E01001648,Greenwich 022C,1783,22751,51.46855615,0.047092692
1644,E01001649,Greenwich 022D,1548,22753,51.46485789,0.040615557999999996
1645,E01001650,Greenwich 019B,1805,20649,51.47708147,0.038036031
1646,E01001651,Greenwich 019C,1892,20650,51.47528949,0.041952535
1647,E01001652,Greenwich 019D,1633,20647,51.47450141,0.031252385
1648,E01001653,Greenwich 029A,1602,20648,51.44610041,0.037210287
1649,E01001654,Greenwich 029B,1702,20645,51.4449406,0.025868212
1650,E01001655,Greenwich 029C,1675,20646,51.44417671,0.041746247
1651,E01001656,Greenwich 034A,1431,20643,51.46302919,0.018880237
1652,E01001657,Greenwich 034B,1820,20644,51.45927463,0.013390596999999999
1653,E01001658,Greenwich 034C,1747,20651,51.45553366,0.021678588999999998
1654,E01001659,Greenwich 034D,1450,20653,51.45200632,0.026188185
1655,E01001660,Greenwich 029D,1620,21526,51.44791645,0.026284500000000002
1656,E01001661,Greenwich 029E,1642,21527,51.4489831,0.039680307000000005
1657,E01001662,Greenwich 037A,3382,21525,51.48561732,0.007372597
1658,E01001664,Greenwich 037B,2032,21523,51.48364313,0.002809339
1659,E01001665,Greenwich 037C,2079,21524,51.48622562,0.013075501000000002
1660,E01001666,Greenwich 036A,1495,21521,51.48673261,0.027123888999999998
1661,E01001667,Greenwich 036B,3244,21522,51.48794012,0.009575443000000001
1662,E01001668,Greenwich 036C,3771,21528,51.48607578,0.00179016
1663,E01001669,Greenwich 033A,2288,21529,51.48119734,0.102094455
1664,E01001671,Greenwich 033B,1671,20037,51.47916225,0.09239260199999999
1665,E01001672,Greenwich 006A,1973,20035,51.4890781,0.09312274300000001
1666,E01001673,Greenwich 006B,2082,20036,51.48803114,0.09108720099999999
1667,E01001674,Greenwich 006C,2161,20033,51.48827849,0.099811625
1668,E01001675,Greenwich 006D,2004,20034,51.48625876,0.08994026699999999
1669,E01001676,Greenwich 033C,1899,20031,51.48515688,0.10210922
1670,E01001677,Greenwich 006E,2236,20032,51.48519056,0.09662822900000001
1671,E01001678,Greenwich 017A,1830,20038,51.47496744,0.090239385
1672,E01001679,Greenwich 020A,1422,20039,51.47334515,0.064456042
1673,E01001680,Greenwich 020B,1576,23644,51.47355122,0.071634349
1674,E01001681,Greenwich 020C,1235,23642,51.47793973,0.07380213099999999
1675,E01001682,Greenwich 020D,1429,23640,51.47066388,0.065339254
1676,E01001683,Greenwich 017B,1609,23638,51.47913385,0.083157632
1677,E01001684,Greenwich 017C,1433,23636,51.47519355,0.08450328
1678,E01001685,Greenwich 017D,1577,23634,51.47731769,0.08927273
1679,E01001686,Greenwich 020E,1881,23632,51.47640744,0.067575386
1680,E01001687,Greenwich 002A,1823,23630,51.49574896,0.08599076900000001
1681,E01001688,Greenwich 002B,2841,23647,51.50889856,0.115380606
1682,E01001690,Greenwich 001A,2129,21828,51.50580114,0.11797802
1683,E01001692,Greenwich 001B,1537,21825,51.50552046,0.11416672900000001
1684,E01001693,Greenwich 001C,1815,21823,51.50304685,0.11757364699999999
1685,E01001694,Greenwich 001D,1946,21822,51.5018395,0.11242726800000001
1686,E01001695,Greenwich 011A,1536,21820,51.48757178,0.071790933
1687,E01001696,Greenwich 011B,1838,21818,51.48749258,0.067145754
1688,E01001697,Greenwich 011C,2445,21816,51.48384871,0.067377398
1689,E01001698,Greenwich 015A,1899,21832,51.48046563,0.06549777799999999
1690,E01001699,Greenwich 015B,1739,21830,51.48482227,0.062725111
1691,E01001700,Greenwich 011D,2050,21513,51.48338281,0.071250097
1692,E01001701,Greenwich 015C,1922,21515,51.47712109,0.061099222
1693,E01001702,Greenwich 015D,1580,21509,51.47948454,0.062456147000000004
1694,E01001703,Greenwich 011E,1955,21511,51.48019099,0.07040841099999999
1695,E01001704,Greenwich 011F,1696,21505,51.47986309,0.07581257799999999
1696,E01001705,Greenwich 005A,2243,21507,51.4894034,0.056561752
1697,E01001706,Greenwich 005B,1260,21502,51.48943607,0.049357828
1698,E01001708,Greenwich 005C,1732,21517,51.48652359,0.048515971
1699,E01001709,Greenwich 004B,956,21519,51.49050882,0.042303577
1700,E01001710,Greenwich 005D,1819,20023,51.48883156,0.053067607999999995
1701,E01001711,Greenwich 004C,1390,20025,51.49425643,0.049572551
1702,E01001712,Greenwich 004D,2203,20019,51.49285842,0.056552064000000006
1703,E01001713,Greenwich 005E,876,20021,51.4910416,0.047609522
1704,E01032567,Greenwich 033D,1612,22923,51.47753152,0.106028194
1705,E01033726,Greenwich 034E,4232,23112,51.45770276,0.033684367
1706,E01033727,Greenwich 035B,3362,23113,51.48136991,-0.021729397999999997
1707,E01033728,Greenwich 035C,1992,23116,51.48293501,-0.019952411
1708,E01033729,Greenwich 030E,2491,23117,51.44771577,0.082196318
1709,E01033730,Greenwich 035D,3527,21105,51.47891066,-0.015784247
1710,E01033731,Greenwich 004E,3922,21106,51.49260358,0.07228654400000001
1711,E01033732,Greenwich 036D,1138,21103,51.49419777,0.012627929
1712,E01033733,Greenwich 036E,4001,21104,51.49494673,0.014294635
1713,E01033734,Greenwich 004F,2067,21101,51.49392716,0.074393587
1714,E01033735,Greenwich 004G,1286,21102,51.49126382,0.06509011099999999
1715,E01033736,Greenwich 004H,2137,21099,51.49471625,0.073837635
1716,E01033737,Greenwich 004I,1629,21100,51.49053609,0.06113492400000001
1717,E01033738,Greenwich 037D,1770,21107,51.48617315,0.019268282
1718,E01033739,Greenwich 002E,2019,21108,51.50238645,0.08726347599999999
1719,E01033740,Greenwich 002F,1819,22713,51.50042031,0.086765559
1720,E01033741,Greenwich 002G,3119,22714,51.49911756,0.09289867199999999
1721,E01033742,Greenwich 007F,1705,22546,51.49680173,0.080045172
1722,E01033743,Greenwich 002H,2330,22547,51.50280944,0.10033855900000001
1723,E01033744,Greenwich 007G,1810,22544,51.49435979,0.080349697
1724,E01033745,Greenwich 002I,1987,22545,51.50153531,0.105072977
1725,E01033746,Greenwich 038E,1389,22543,51.47572566,-0.013595675
1726,E01001714,Hackney 002A,1762,19438,51.56856327,-0.09509117800000001
1727,E01001715,Hackney 007A,1460,19440,51.56711572,-0.097120507
1728,E01001716,Hackney 007B,1796,24099,51.56593206,-0.099535921
1729,E01001717,Hackney 007C,1228,19436,51.56497758,-0.095392121
1730,E01001718,Hackney 007D,1921,20027,51.56353773,-0.10063523
1731,E01001719,Hackney 007E,1674,20029,51.5623443,-0.09370463400000001
1732,E01001720,Hackney 007F,1886,21784,51.56244247,-0.096161056
1733,E01001722,Hackney 029A,2418,21782,51.56368184,-0.062052734000000005
1734,E01001723,Hackney 006A,2080,21783,51.56423805,-0.068247999
1735,E01001724,Hackney 006B,2547,21780,51.56474465,-0.07129561
1736,E01001725,Hackney 004A,1848,21781,51.568882200000004,-0.068836318
1737,E01001726,Hackney 004B,1385,21778,51.56882935,-0.07141546
1738,E01001727,Hackney 006C,1932,21779,51.56768851,-0.064681173
1739,E01001728,Hackney 029B,2202,21785,51.56577765,-0.06226073
1740,E01001729,Hackney 019A,2201,21786,51.54754324,-0.04244465
1741,E01001730,Hackney 019B,2338,24041,51.54631186,-0.04601472400000001
1742,E01001731,Hackney 017A,3177,24042,51.54553981,-0.052273553
1743,E01001732,Hackney 019C,2110,24039,51.5447553,-0.048786258
1744,E01001733,Hackney 015A,1853,24040,51.5512125,-0.042405417
1745,E01001734,Hackney 017B,1958,24037,51.55160938,-0.05235243
1746,E01001735,Hackney 019D,1573,24038,51.54975716,-0.049639922999999996
1747,E01001736,Hackney 012A,1617,24035,51.55644153,-0.080549594
1748,E01001737,Hackney 012B,1756,24036,51.55747104,-0.086846546
1749,E01001738,Hackney 012C,1988,24043,51.55516251,-0.088269751
1750,E01001739,Hackney 012D,2040,24044,51.55435989,-0.084643673
1751,E01001740,Hackney 014A,1451,21143,51.55324441,-0.08189385
1752,E01001741,Hackney 009A,1561,21144,51.5603989,-0.080031239
1753,E01001742,Hackney 008A,1945,21142,51.55927641,-0.08296337200000001
1754,E01001744,Hackney 021B,2120,21140,51.54414317,-0.070097764
1755,E01001745,Hackney 016A,2261,21141,51.55301485,-0.070343339
1756,E01001746,Hackney 016B,1644,21138,51.55295633,-0.066090194
1757,E01001747,Hackney 014B,2556,21139,51.55127925,-0.075842722
1758,E01001748,Hackney 020A,3087,21145,51.54882827,-0.070081913
1759,E01001749,Hackney 020B,1497,21147,51.54588021,-0.066383641
1760,E01001750,Hackney 021C,2342,23596,51.54025006,-0.078438436
1761,E01001751,Hackney 021D,1759,23597,51.54270618,-0.082760656
1762,E01001752,Hackney 025A,3066,23594,51.53743876,-0.085780439
1763,E01001753,Hackney 025B,1702,23595,51.53838089,-0.08262648
1764,E01001754,Hackney 025C,3746,23592,51.53662526,-0.079269681
1765,E01001755,Hackney 025D,1765,23593,51.53435723,-0.08043262400000001
1766,E01001756,Hackney 021E,2309,23590,51.54463759,-0.078551859
1767,E01001757,Hackney 016C,1790,23591,51.55193414,-0.05743308900000001
1768,E01001758,Hackney 016D,2577,23598,51.55019251,-0.05973370099999999
1769,E01001759,Hackney 016E,1933,23599,51.55040533,-0.065260172
1770,E01001760,Hackney 017C,1980,20340,51.54872984,-0.056649927
1771,E01001761,Hackney 016F,1850,20341,51.54836959,-0.06397412200000001
1772,E01001762,Hackney 017D,2079,20338,51.54595318,-0.059511997999999997
1773,E01001763,Hackney 020C,2447,20339,51.54464235,-0.061962415
1774,E01001764,Hackney 010A,2008,20336,51.55884308,-0.06590425400000001
1775,E01001765,Hackney 010B,1875,20337,51.55697387,-0.063376538
1776,E01001767,Hackney 010D,1749,20335,51.56073832,-0.05954349999999999
1777,E01001768,Hackney 006D,1932,20342,51.56149313,-0.06290114200000001
1778,E01001769,Hackney 006E,1593,20343,51.56074336,-0.067746094
1779,E01001770,Hackney 010E,1906,23144,51.55818387,-0.058458088
1780,E01001772,Hackney 024A,1475,23142,51.53799227,-0.07127589999999999
1781,E01001773,Hackney 025E,2731,23143,51.53619902,-0.074422534
1782,E01001774,Hackney 024B,2252,23140,51.53358789999999,-0.070960513
1783,E01001775,Hackney 024C,1928,23141,51.53443563,-0.064507972
1784,E01001776,Hackney 025F,1735,23138,51.5334626,-0.07415656799999999
1785,E01001777,Hackney 027B,2389,23139,51.53152044,-0.07773147700000001
1786,E01001779,Hackney 026A,3409,23146,51.53059015,-0.09148054800000001
1787,E01001780,Hackney 027D,1900,21516,51.5280042,-0.084531539
1788,E01001781,Hackney 026B,1707,21514,51.53247331,-0.08549721199999999
1789,E01001782,Hackney 026C,3071,21512,51.53321543,-0.093478101
1790,E01001783,Hackney 026D,1917,21510,51.53162725,-0.088971259
1791,E01001784,Hackney 027E,2505,21508,51.53095209,-0.081804443
1792,E01001785,Hackney 015B,1572,21506,51.55049529,-0.038200541
1793,E01001786,Hackney 013A,2118,21504,51.5514023,-0.033422723
1794,E01001787,Hackney 013B,1576,21503,51.55725676,-0.042185231
1795,E01001788,Hackney 013C,1536,21520,51.55533355,-0.038150915
1796,E01001789,Hackney 015C,1737,21518,51.55502859,-0.043235812
1797,E01001790,Hackney 013D,1218,20026,51.55229638,-0.033540061
1798,E01001791,Hackney 015D,1482,20024,51.55332336,-0.039226708
1799,E01001792,Hackney 011A,2043,20022,51.5594927,-0.053522865999999995
1800,E01001793,Hackney 011B,1790,20020,51.55651743,-0.048360916
1801,E01001794,Hackney 011C,2013,20018,51.55643872,-0.052558694
1802,E01001795,Hackney 011D,1450,19439,51.5536881,-0.049841761
1803,E01001796,Hackney 011E,1872,19437,51.55348203,-0.046358437
1804,E01001798,Hackney 028A,1858,20030,51.56265974,-0.055524989000000004
1805,E01001799,Hackney 003A,1779,20028,51.56968435,-0.078038017
1806,E01001800,Hackney 004C,1976,20503,51.56840849,-0.074737343
1807,E01001801,Hackney 008B,1605,20505,51.56616448,-0.083762047
